tx,destination_address,exchange,token_name,token_erc20,number_of_coins_transferred,utc_date_of_transfer,utc_date_time_of_transfer
0xf0cd069f7f76f1f6bc5452b520038021cb4b1bfd121e6545fdf5b2e91d495d08,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2036,Mon, 24 Apr 2023 20:30:35 GMT
0x7d17001d415278b0275afd85133caceb468c3e8f10fa844c94f6c95f24e46c9f,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2027,Mon, 24 Apr 2023 20:30:35 GMT
0x65a5916c9fd7ade29da621e0e124097d4add2be211627b39cce32b5b20ae1b76,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2221,Mon, 24 Apr 2023 20:30:35 GMT
0x2477a049df9d0d5e79c0207fc2cf88825a16334fbe89a78e97015bbcfc9ccf6d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2347,Mon, 24 Apr 2023 20:30:35 GMT
0x05039e57780aa6059b5b55c09dd63122fe1ac5c01bbf22eb27cc3098a07e46c4,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2000,Mon, 24 Apr 2023 20:30:35 GMT
0x57045362a8f721ba8c6f694b462c03e7a487b422badb13099f7e839d0b66d6cd,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2443,Mon, 24 Apr 2023 20:30:35 GMT
0x4148f227c05446e0fa380cafd1c8f7fe52957954bbdf8987be5a3ec9bb943a34,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2310,Mon, 24 Apr 2023 20:30:35 GMT
0x53e41e3a74bcd3949ba451da0b01ad5f12a958d9305c76e5a273496568e705d0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2000,Mon, 24 Apr 2023 20:30:35 GMT
0xde2dad4586bbc8c5bea340b5e9761dd6055bb7e6d8d35af906b46a52b0e6e857,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2049,Mon, 24 Apr 2023 20:30:35 GMT
0xb5943ec671967ba87f4c626770f545d8aa839a4a54c56980801394b2963a370a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2150,Mon, 24 Apr 2023 20:30:35 GMT
0x690d05e9ff6160056eee1c93e675feee0ce38a72b8c3afcc8d0edd1aa16e43a8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2478,Mon, 24 Apr 2023 20:30:35 GMT
0x4a4f5325ec508e434645691965ad63219879e747e8214e072ca6058eab4b02fb,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2000,Mon, 24 Apr 2023 20:30:35 GMT
0x16c0c233c528a5d3d30cccb57e6dc8c4a43dceccaa76a13e2e90d2686420f7d8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2000,Mon, 24 Apr 2023 20:30:35 GMT
0xbca2d6e126b4cf187e9cdfde0add625ed59ff269854508f6498b1447e227c386,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2263,Mon, 24 Apr 2023 20:30:35 GMT
0x3797ddc479586bb77f8fe803d0ae7cac1335638b178a39cf3903c5e4ef491c52,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1988,Mon, 24 Apr 2023 20:30:35 GMT
0xa0051d3ed277d92488c7cafcf330b3c6661b65c2cc104f3c111f2a2f6f328771,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1968,Mon, 24 Apr 2023 20:30:35 GMT
0xf4624c74344823abb7642a24cf300cb7459383ca75e9ead8e4effe0b9a8f1a58,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1920,Mon, 24 Apr 2023 20:30:35 GMT
0xe00592ed2e741ded94d1ae82ea1da374daaddd76cbc5d128231201eb8d8155dd,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1863,Mon, 24 Apr 2023 20:30:35 GMT
0x842c41f38d020723afc0553edf17664f6d026692ef98eceb25a3f7f2d0809df2,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1699,Mon, 24 Apr 2023 20:30:35 GMT
0x19e82bede1cc14d9760122b8998cba2d682d4aab7c05a820fc63797422c97963,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1650,Mon, 24 Apr 2023 20:30:35 GMT
0x600ad77d68d491d494d58fcf3735d625f03b42cd5583385d622f792c1a3a69f1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1557,Mon, 24 Apr 2023 20:30:35 GMT
0x4eb2acdacb1b0f5be8be1f9ff4442cb1a5be49a5ba083b32bf3a87d9a80ffb5a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1600,Mon, 24 Apr 2023 20:30:35 GMT
0x96b3378483a465ef879a62ed25470a4f5c9e610e84c75006cb75605b15b8c032,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1500,Mon, 24 Apr 2023 20:30:35 GMT
0x72db427ca4eed3c1f2c9dd468825b7b556354b211d98f1b27abbd3113995a7b6,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1500,Mon, 24 Apr 2023 20:30:35 GMT
0x3facfa0fdfc92e59f4f787c14068cee1692a4b7a09f4ca3d196ed4eb5e269873,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1400,Mon, 24 Apr 2023 20:30:35 GMT
0xf7760c83bfcc03a8522210dce13a3c0813bd2ed163a43c23c471c1aa2f67249d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1304,Mon, 24 Apr 2023 20:30:35 GMT
0x12895f132cd1c17ba392595e8c544d1cc09c03384989a33797c87e6c23a68ebb,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1464,Mon, 24 Apr 2023 20:30:35 GMT
0xcf94a8178956ca187a749e50f2eef60a9a3dd92e7cbaa9a11c8886cd19b52be8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1370,Mon, 24 Apr 2023 20:30:35 GMT
0xd663e3c73a4693a80d323307a011532596030d80c246983dbe814b27ac417285,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1300,Mon, 24 Apr 2023 20:30:35 GMT
0xf9fda79da1be1d5a9c10f95bf90b8f85840c36f500c40829c90f3df5489e5281,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1301,Mon, 24 Apr 2023 20:30:35 GMT
0xed5edccdbc99fe1debf64cec3f3d915966a4e2d4dee696ab24a1d066de5e0b28,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1284,Mon, 24 Apr 2023 20:30:35 GMT
0x5cf6c64e28b524939a1c0cbe68595019e3a63fa293cbfdcebf96ccc49ce196a7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1248,Mon, 24 Apr 2023 20:30:35 GMT
0xebb06dc7d34898442841ec33a569df7515ed1eb70d27c9f9ecef14476b65c509,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1273,Mon, 24 Apr 2023 20:30:35 GMT
0xc474661012f01e4c49c1796229b28a1ac318059a485c480570b31e91075e2e22,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1223,Mon, 24 Apr 2023 20:30:35 GMT
0x754359216f0dddd7cf603bdc40eb86d31b3e8f9698fdefb1432e72920c07866b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1108,Mon, 24 Apr 2023 20:30:35 GMT
0x81bcf78672bf30f9bcb758b7dacb00b3eee16becd5d4dc8b460271174ca7a49f,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1088,Mon, 24 Apr 2023 20:30:35 GMT
0x2234cb8a4ccb253f62404cbf0ddbd8e280952d93b7d26a612df4d4993931185c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1094,Mon, 24 Apr 2023 20:30:35 GMT
0x4b0b91fbe001c1b4c1512cac4867eff0c352ca0a5bd36444cad863499ce9138b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1080,Mon, 24 Apr 2023 20:30:35 GMT
0x9da2b3e23a3a3525a11555c994b3b23f8370cf6f132af8906223484bb76c468b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1077,Mon, 24 Apr 2023 20:30:35 GMT
0x116aaf0665266a862a8a6017a404bcee4dd7de9771bba9fdd7a37404a0f92262,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1054,Mon, 24 Apr 2023 20:30:35 GMT
0xaf817dac711db662bd28b7de01e437a155c63ba5c45a27bf352329b283df4f4a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:30:35 GMT
0xd9dc45fa4f37e362cd142b6c4c4408c18cb4c8db2a88b002c273eebad84cfcaf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1060,Mon, 24 Apr 2023 20:30:35 GMT
0x7fb95b2a2dfb5e82eb0b8e7a2931a31294cdd381757cba8b7c3b4120dc4906e9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:30:35 GMT
0x5f4b447be2d96d3494485bf56b3bcbd2b5b0263112a6729efa941571c92d4829,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1073,Mon, 24 Apr 2023 20:30:35 GMT
0xcdc504c322d142d91c347d2e66e764a3500cb339ab5da8709d8e983be7042134,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:30:35 GMT
0x48b9229bb961f7c2215fb2f2e8476c0a485be35de9c6c725d1005700adfe6cdd,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:30:35 GMT
0x206990f7186374dc6a590eaaab49e20b8d681e32fa32e1e35cd23cf034d161ff,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,Mon, 24 Apr 2023 20:30:35 GMT
0x16b064d5ba6ad3b6ba4c197ce62b360cfe72e80c15c54053d3eb55eeb7548132,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,999,Mon, 24 Apr 2023 20:30:35 GMT
0xd0da6246684bfe4dc6623cdbe519e1df200a6ae0531f4875970002c8cc558c96,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,989,Mon, 24 Apr 2023 20:30:35 GMT
0xc53f81563f53212443b0d48524d69aa68e49ae7a77dff2728960a8c6afcd8d25,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,991,Mon, 24 Apr 2023 20:30:35 GMT
0xb44c0ac1e663e4630bc51da8f35333e1f48a3fbbf27b1d6c3239c880307d7f70,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,962,Mon, 24 Apr 2023 20:30:35 GMT
0xaada68ac19c7bebf72fc6241c1a9a5643b0ecf0d506ae530ee89f7d870fc4be0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,945,Mon, 24 Apr 2023 20:30:35 GMT
0x0e77419e1531777263f8d347e6f77fa6f0413f18e8b4bf5a97f2a825881ded0c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,947,Mon, 24 Apr 2023 20:30:35 GMT
0xcd564663bedad9e39963866042fdaf0aa8b0a37b8f6cff26b0906d7aef86e626,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,945,Mon, 24 Apr 2023 20:30:35 GMT
0xf178760d2fc71af29d92193423f3697b886653d57d91285dd745728a8c97bf88,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,900,Mon, 24 Apr 2023 20:30:35 GMT
0xaaafa4b2f37150b449deb90c90fcb8701c302cc16d25ec3f8c6c84cd08e1e828,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,922,Mon, 24 Apr 2023 20:30:35 GMT
0x75f23f03f3789dc8454235a2bfdd6b81991a633f61be3875bc72df4540a77022,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,900,Mon, 24 Apr 2023 20:30:35 GMT
0x26366994f0aec54c2737a83ea1834533c9647f21184b6012697758201a348884,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,861,Mon, 24 Apr 2023 20:30:35 GMT
0xdd7e2bfdcf8f584f25a471e24d9be0df1ab40b046d59b150edcf6fb4db0504cc,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,900,Mon, 24 Apr 2023 20:30:35 GMT
0x6416fa3a8a2af110476ba8594f60f7daf36c6c5b514680c6f63021df944f8274,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,899,Mon, 24 Apr 2023 20:30:35 GMT
0x2e27b0f2fcc35b082b83fddee5fe584c48b4c0b16c3dd2d8571d7ab5a72c883e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,809,Mon, 24 Apr 2023 20:30:35 GMT
0x4dad48d2f889d60e01ec5972d3a914f09531b05fde7bd3c4805db63dc17b1619,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,800,Mon, 24 Apr 2023 20:30:35 GMT
0xfa5690948d48f034d477adafb541d94a4c02b3d5c5f712b497043252e976369e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,790,Mon, 24 Apr 2023 20:30:35 GMT
0xac22af1ebb2ed165e09c086347689bb0ecc88bddefb37cc3405ea3300745d772,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,769,Mon, 24 Apr 2023 20:30:35 GMT
0x129581b8e2221b1374e8b3f7a69b373f0e21f9ef485922158b0ba5fef7881b2b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,754,Mon, 24 Apr 2023 20:30:35 GMT
0x829152e713d7685bf957be973fb398363627451a4924f453c5578641446352a9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,744,Mon, 24 Apr 2023 20:30:35 GMT
0xc4542538ad87e8f41c99794b19b8eafaf0a8dbc043e0ea70784f7865f81e26c7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,710,Mon, 24 Apr 2023 20:30:35 GMT
0xef250e8e4ab82f4415516cb7b3e3c9e7226f170db99a814a6f72cee1d4b2b159,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1456,Mon, 24 Apr 2023 20:30:35 GMT
0x065a9e9dd077cb5f3c35d59767971123cce33fd39eda07ea3233bdd486c40d68,0xcffad3200574698b78f32232aa9d63eabd290703,Crypto.com 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1928,Mon, 24 Apr 2023 20:30:47 GMT
0x491dfdff223a0a26defb4a508bec764de10c445a997004e64d963183224067f5,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,680,Mon, 24 Apr 2023 20:30:47 GMT
0xebb545cff38081a3890f7c22e6482ef39520f7b4c3a0a4751c6b318865b66717,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,655,Mon, 24 Apr 2023 20:30:47 GMT
0x89ca7cd22f8136b952a312d51d3dd2018fb295ea2c37d8efd7fae0fdc7a2e158,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,647,Mon, 24 Apr 2023 20:30:47 GMT
0xa0493207701d430cf359e53694a6e51502ebbf147e054aaac19a9c714787775b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,655,Mon, 24 Apr 2023 20:30:47 GMT
0x943f6b76bbf125247139e90446fcb83c8de9e8eef692e8c32dfc031630bebdeb,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,645,Mon, 24 Apr 2023 20:30:47 GMT
0x814d2f1a6b0bd236878aac3b022f847ae08648e341d7f2cbfcc559efd1e79387,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,626,Mon, 24 Apr 2023 20:30:47 GMT
0x7d28c7ebbdad9fec60ffad9a7022eed0499e3e6c08e63decd4b519120712ab19,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,630,Mon, 24 Apr 2023 20:30:47 GMT
0xceb8645b73d9f784156232acc36ef6c194dc1a7b70673a6c443731f9fd17574c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,620,Mon, 24 Apr 2023 20:30:47 GMT
0xc7d3ad84b7cd60f015aff91960231b57c7678e893c95cbf6522d49c99dd1fedf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,610,Mon, 24 Apr 2023 20:30:47 GMT
0xa06c1ae74bb917b07dbb5289358e50800fc8259500e9bb4b043d3722264715a7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,618,Mon, 24 Apr 2023 20:30:47 GMT
0x2bb5a89496431897d8c6c5c7b09d7015880cf41812e31b592ce1c643ff567443,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,608,Mon, 24 Apr 2023 20:30:47 GMT
0xed85693a7635b577068ed4c84fccc9d7e5d4b2604ac36ef5fd38594820b658b3,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,613,Mon, 24 Apr 2023 20:30:47 GMT
0xe6aa88323ba13d3df83eff90c5c998165da66981710477693a770e3098cbf954,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,600,Mon, 24 Apr 2023 20:30:47 GMT
0xf9c929978e1a6f122ea64610245eb4ecade8ebf682f014df358ab0afa9530ede,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,617,Mon, 24 Apr 2023 20:30:47 GMT
0xb57f1fd7eef4ec04c47b2dd62836e155ce49c0307c224bc10892add897663441,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,607,Mon, 24 Apr 2023 20:30:47 GMT
0x96fd92735048a5e9fb2f90a66b0cbb6e53edf6c4baad6c8d08532f3658ace57f,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,600,Mon, 24 Apr 2023 20:30:47 GMT
0x484c3a39fb2865ad6b85c8651f35a1511d840985b901b7a61c3f72c8bf15f71e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,588,Mon, 24 Apr 2023 20:30:47 GMT
0x4d57235f2a7375262b010cfc2d98bbf3f01722f995726058be0e249a4ad869ac,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,589,Mon, 24 Apr 2023 20:30:47 GMT
0x704273d12c3307f3c0e0321e7a300d911e81a25c810b84e752156ae8f5212e1d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,595,Mon, 24 Apr 2023 20:30:47 GMT
0x74d142d3385b5cfa0e3b4ca9f3a6e70b73e38d34c72678648f9d5e8153e25ab1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,579,Mon, 24 Apr 2023 20:30:47 GMT
0x896239e188f385b905a85a08bf179b82d327c974f2768b274563212ad3b1523c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,556,Mon, 24 Apr 2023 20:30:47 GMT
0xa967aed24e11e9cdeba016cec77823c8704b440701b521c76b7b88fa4d836ea8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,556,Mon, 24 Apr 2023 20:30:47 GMT
0xfa34d0a65469cf31e4338ac13f35f557fc3af1a3793e9417726f66b4b16a3a0e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,552,Mon, 24 Apr 2023 20:30:47 GMT
0x10469f94ded302b02aa5906226c917855ec4f52604858c6c859ea70fca13c75b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,550,Mon, 24 Apr 2023 20:30:47 GMT
0x0d37cb5c66df284c4bcf611205b45984bba65165ccd769b91581005d519ebee7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,540,Mon, 24 Apr 2023 20:30:47 GMT
0x66bcdaede3a31a244113c2e4c25b3caba12c4eb2599e0515d49eaf1c4db4c36b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,540,Mon, 24 Apr 2023 20:30:47 GMT
0xa6543f27fe50651200b2923e9a2bc432ba7e916ae5038154ed4771bb9b5a7af4,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,537,Mon, 24 Apr 2023 20:30:47 GMT
0x3b3921bd4d8433c3fb0eb158af129938661eb1c8a47b5b433c66b288683e9e79,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,530,Mon, 24 Apr 2023 20:30:47 GMT
0x1f2a279963fdd0344adbf0ce9eb62f4a94c7424cb7d758b233f26a4ecf3593a7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,519,Mon, 24 Apr 2023 20:30:47 GMT
0x69cc9cfbf0b05f7b6a7e939579cdca57eb18d1f93718d3d883ed06a3649391b5,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,506,Mon, 24 Apr 2023 20:30:47 GMT
0xd771179cd4615fea2f647ff9d7381d71037396404d82c94e9745e13eb71b22d0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,501,Mon, 24 Apr 2023 20:30:47 GMT
0x8a38b0da6edf508ccf70aa7e46769ca72b08f94cab40fc054422a4b6d4e3a93d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500,Mon, 24 Apr 2023 20:30:47 GMT
0x2376b99a1b04b7b6c7dfb5cbeab2501332db3e92551eae9a2929b36009659736,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,503,Mon, 24 Apr 2023 20:30:47 GMT
0x9755e3403cee0047c8eeb0aa4efaf89dfb5c68949cc56453a7c09d6e241362a0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500,Mon, 24 Apr 2023 20:30:47 GMT
0xc5fb3914eace0ac7810266dc866c0f0456266854b6ad5a13bf549a6fa2b99861,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500,Mon, 24 Apr 2023 20:30:47 GMT
0x4e7d530092c8bc83289a7371834b0c2138ad2a2752a73f83ec5f88723a24b2ce,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500,Mon, 24 Apr 2023 20:30:47 GMT
0x7d713599109f8feff8f832906700284073827df3657434fca960b71a8946c8ae,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500,Mon, 24 Apr 2023 20:30:47 GMT
